mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rmse,spec_centroid,pitch,audio_path,score
-397.4341,114.74933,23.659403,16.8775,-7.9154887,0.1622501,0.7779735,7.4790063,16.524092,13.720536,3.2196808,-3.2715023,-2.6978176,0.07632940455037082,0.04637906,945.9466986943679,1330.517,dataset\audios_train\audio_210.wav,5.0
-415.0039,72.12823,8.614401,32.854763,-23.883669,22.612503,-7.1820683,13.2110405,15.060397,4.5322075,-1.0519764,-2.1718354,4.69596,0.13473597966225812,0.027760789,1700.6543048253582,1743.2399,dataset\audios_train\audio_993.wav,5.0
-454.19635,65.61065,35.176056,41.942787,12.378767,26.128555,4.6350107,9.210598,12.180082,1.5033095,4.236142,1.0606636,2.3796382,0.09728022229495828,0.03355575,1287.9542399829188,1612.0563,dataset\audios_train\audio_390.wav,5.0
-391.20746,102.18869,23.189034,10.220511,-6.350909,2.212264,4.8533163,11.842923,17.37977,11.355174,2.5044258,-3.2530055,-2.4303653,0.07190640417745066,0.04961909,916.7653715368737,1306.5553,dataset\audios_train\audio_104.wav,5.0
-488.95026,109.49575,31.32744,12.04791,14.735579,16.047039,15.888647,9.912862,7.35662,5.6737576,0.7725732,0.27913657,1.4386514,0.07767572577334457,0.035772312,845.2634484790481,1543.4583,dataset\audios_train\audio_366.wav,5.0
-316.9391,95.830055,20.550478,16.588528,4.7232304,6.282383,-4.0211496,-3.2617223,-11.035434,6.3735294,-9.191303,-0.35092387,-0.9141127,0.16980877471046327,0.03715198,1861.472355674773,1570.7054,dataset\audios_train\audio_990.wav,5.0
-311.86475,97.85961,0.7800262,14.183762,12.938959,-11.4538555,-25.089954,-8.840383,-10.953887,-8.755311,-5.5255575,-2.3810549,-7.0026975,0.13343641493055555,0.05112091,1630.119307501774,1423.6918,dataset\audios_train\audio_1099.wav,5.0
-461.69083,94.616875,24.388353,32.647526,11.0428705,2.2146993,5.714606,6.5779934,-0.16240495,-3.0352957,3.7803588,3.4577892,-2.637191,0.10863429996782353,0.035274196,1171.9033814755144,1780.4583,dataset\audios_train\audio_609.wav,5.0
-402.772,21.975521,-19.648874,21.697964,-48.25367,5.582965,-42.327534,-17.469133,-5.316957,-26.720972,0.14794411,-0.78726554,-4.8860884,0.275844289295709,0.020473842,2691.1756867952236,2223.936,dataset\audios_train\audio_494.wav,5.0
-446.21548,64.81338,4.48039,6.71294,-9.799837,4.7544217,-6.909061,-7.91764,-3.3692517,-2.852017,-4.3553386,-6.810473,-2.965535,0.13742455696409853,0.028237954,1727.2368863683118,1410.738,dataset\audios_train\audio_363.wav,5.0
-375.808,83.36221,8.266023,24.14086,-3.1398704,-8.369735,-5.605664,-8.815383,-10.340479,-3.4954836,-3.9158247,-8.6080065,-6.84491,0.20320813908473906,0.04403089,2083.9220123176924,1830.2891,dataset\audios_train\audio_481.wav,5.0
-449.27258,78.657524,45.231693,36.44696,16.593025,13.595799,5.1839204,6.62924,6.6591554,-0.22585385,2.7416553,6.547186,4.927306,0.08521630347949583,0.031648804,1120.8994050593062,1153.5413,dataset\audios_train\audio_989.wav,5.0
-313.68958,57.66011,0.31047484,22.596674,-19.78354,-27.3364,-20.52618,-1.9682232,-5.958181,-10.590167,-4.5728354,-5.1533604,-4.444999,0.17806475817282494,0.04266859,1991.4812825203787,1673.315,dataset\audios_train\audio_1163.wav,5.0
